gene,det_all_astro,det_bin_astro,early_astro,late_astro,pct_change_astro,det_all_exc,det_bin_exc,early_exc,late_exc,pct_change_exc,reportable_astro,reportable_exc,nullable_astro,nullable_exc
PPP1R14A,0.00830626381287174,0.00828469495902435,0.00781004349364695,0.00577843521978753,-26.0127651723326,0.0167890199184444,0.016792937859496,0.00585141554208009,0.00498719750103826,-14.7693841742543,FALSE,FALSE,FALSE,FALSE
AC011479.4,7.41630697577834e-05,7.46368915227419e-05,4.93544733049858e-05,5.49551201231033e-05,11.3477997901191,0.00112105453565564,0.00110515563395677,0.000345827311197225,0.000257135990373748,-25.6461297161395,FALSE,FALSE,FALSE,FALSE
YIF1B,0.0738219196368976,0.0738606678509054,0.0485818757550644,0.0507731492778459,4.51047533411282,0.236360875345584,0.236090191555284,0.0719118472072768,0.074310445253452,3.33546993899572,FALSE,TRUE,TRUE,TRUE
C19orf33,0.00017799136741868,0.00017912853965458,2.90054542325548e-05,0.000104077886648962,258.8217781887,0.00199943723955581,0.00201280050659249,0.000491756763481975,0.000578449494382866,17.6291893347938,FALSE,FALSE,FALSE,FALSE
KCNK6,0.0108723060264911,0.0108671314057112,0.0083681503626241,0.00666919075303944,-20.3026897935889,0.105105190050753,0.103513731521059,0.029693492351812,0.0319644691112332,7.64806218316911,FALSE,TRUE,FALSE,TRUE
CATSPERG,0.163648229727525,0.163992178053768,0.110305232266083,0.114532914716452,3.83271252280282,0.228879734519994,0.229076297954784,0.0724219502835285,0.0739374111209712,2.09254353343116,TRUE,TRUE,TRUE,TRUE
AC005625.1,0,0,0,0,,4.46635273169577e-05,4.52314720582581e-05,8.05031340022086e-06,1.74615950437055e-05,116.905779633702,FALSE,FALSE,FALSE,FALSE
PSMD8,0.0942612616621427,0.0940574106969593,0.066856343800202,0.0627874761957864,-6.08598582144321,0.320853847539561,0.318762768467633,0.11542879978338,0.0999421036234699,-13.4166656752673,FALSE,TRUE,TRUE,TRUE
GGN,0.00252154437176464,0.00253765431177322,0.00149115249230848,0.00154979348023782,3.93259497146092,0.0034852439149666,0.00347980791701533,0.00108361445319054,0.000875358395637874,-19.2186489336208,FALSE,FALSE,FALSE,FALSE
AC005789.1,1.48326139515567e-05,1.49273783045484e-05,5.16268986362691e-05,0,-100,4.91298800486535e-05,4.82469035288087e-05,1.15164716335773e-05,1.86182148154906e-05,61.6659633946178,FALSE,FALSE,FALSE,FALSE
SPRED3,0.0852726976074994,0.0840112850979982,0.0462008720485811,0.0492565042351882,6.61379764302714,0.11345578087478,0.113834045729018,0.0389027393238995,0.0295540693306958,-24.0308784308678,FALSE,TRUE,TRUE,TRUE
FAM98C,0.0903899494207864,0.0904897672821722,0.059705971742758,0.0624935583716051,4.66885731440281,0.390326475496845,0.391007983354818,0.134350079960122,0.138417679145926,3.02761203194761,FALSE,TRUE,TRUE,TRUE
RASGRP4,0.0033225055251487,0.00332880536191429,0.00251170085750641,0.00199344702693765,-20.6335809863629,0.0312987111594801,0.0307166926747631,0.00990207802093902,0.00695912562577574,-29.7205534933182,FALSE,FALSE,FALSE,TRUE
RYR1,0.45536124831279,0.457001686793748,0.447294520018204,0.425761766166697,-4.81399902923696,0.435100172847851,0.433462243028699,0.165686710543522,0.175197640588652,5.74030953594893,TRUE,TRUE,TRUE,TRUE
AC067969.2,0.000103828297660897,0.000104491648131839,7.22498414539138e-05,3.30711066403468e-05,-54.2267415750082,0.000217362499609194,0.000205049339997437,4.08551346091357e-05,5.18456930475199e-05,26.9012904829017,FALSE,FALSE,FALSE,FALSE
AC067969.1,0.0249781218944215,0.0249287217685958,0.0224517218984669,0.0178125763164904,-20.6627607581996,0.00206643253053124,0.00202486223247469,0.000708383601381891,0.000421906490243154,-40.4409574953298,FALSE,FALSE,TRUE,FALSE
MAP4K1,0.0176063127604978,0.0176889432908898,0.0117580150779331,0.011596544221038,-1.37328329505365,0.030331001400946,0.0301844690202109,0.00777962329673719,0.0076241838085536,-1.99803360978658,FALSE,FALSE,FALSE,TRUE
AC008649.1,0.00496892567377149,0.00498574435371916,0.00463352870549962,0.00349036433850404,-24.6715719196632,0.00913220255207395,0.00903121725429888,0.00214625309718135,0.00247916595395105,15.5113512570773,FALSE,FALSE,FALSE,FALSE
EIF3K,0.348492264791824,0.348927467868818,0.263984987558953,0.279564622216858,5.90171236704344,0.619389330478838,0.619745045269165,0.270491335767387,0.273929395850445,1.271042591181,TRUE,TRUE,TRUE,TRUE
ACTN4,0.408994497100224,0.408786254870057,0.30360007359701,0.326939880211899,7.68768147463261,0.856044985104714,0.856341829311502,0.64074965092931,0.640265448630285,-0.0755680940789705,TRUE,TRUE,TRUE,TRUE
AC008649.2,0.00467227339474036,0.0045677777611918,0.00441084444293425,0.00269501095599338,-38.9003400400909,0.0228111521850142,0.0226127205976585,0.0076202776667855,0.0047839611247834,-37.2206455725983,FALSE,FALSE,FALSE,TRUE
CAPN12,0.00531007579465729,0.00529921929811467,0.0037285395854204,0.00327917052209363,-12.0521467730669,0.0429365375940353,0.0427437410950539,0.0147402686731427,0.010180631368428,-30.9332034973182,FALSE,FALSE,FALSE,TRUE
AC022144.1,0.00449428202732168,0.00447821349136451,0.00249659258159814,0.00258038532740169,3.3562843381479,0.0186068254802446,0.0185931504474146,0.00537946627554819,0.00466998867575997,-13.1886243624777,FALSE,FALSE,FALSE,FALSE
LGALS7,0,0,0,0,,0.0002114073626336,0.000208064771467987,8.45379196411129e-05,5.30464095823727e-05,-37.2513425838138,FALSE,FALSE,FALSE,FALSE
LGALS7B,0.000148326139515567,0.000149273783045484,0,5.94450932295995e-05,,0.000556805307218073,0.00055785482205185,0.000147588486331513,0.000147732360748519,0.0974834965669968,FALSE,FALSE,FALSE,FALSE
LGALS4,0.0102196710126226,0.0102849636518338,0.00735905693620649,0.00691090125234234,-6.08985210671811,0.0133529058835265,0.0132422673029227,0.00373353574593245,0.00341419933695448,-8.5531900779543,FALSE,FALSE,FALSE,FALSE
ECH1,0.1200551773239,0.120449015539401,0.0791030610855368,0.0840835267018947,6.29617305324297,0.209479387037751,0.209670488726056,0.0635472971973192,0.0608121496607253,-4.30411308934358,TRUE,TRUE,TRUE,TRUE
AC104534.1,0.00124593957193076,0.00125389977758206,0.00114120508035474,0.000905089968097633,-20.6899808213007,0.00249966874550573,0.00249526954188057,0.000729283833294819,0.000520170899654075,-28.6737377265031,FALSE,FALSE,FALSE,FALSE
HNRNPL,0.311054747178095,0.311220910271529,0.238040577065005,0.235488688603103,-1.07203926883661,0.629657475409006,0.629297932167869,0.282212468004685,0.280115188749087,-0.743156129998934,TRUE,TRUE,TRUE,TRUE
AC008982.2,0.00928521633367448,0.00924004717051544,0.00546100379925694,0.0053008015681625,-2.93356747190403,0.0286769621059746,0.0286435835387596,0.00729536552554557,0.00761616116750532,4.39725248634146,FALSE,FALSE,FALSE,TRUE
RINL,0.0135570091517228,0.013583914257139,0.00988979492013837,0.0082086501199507,-16.9987832281981,0.0586595879938483,0.0585099245388275,0.016479139802025,0.0149946264606981,-9.0084395129928,FALSE,FALSE,FALSE,TRUE
AC011455.1,0.00106794820451208,0.00107477123792748,0.000501377034144969,0.000926293546256331,84.749895422713,0.00122229186424074,0.00119712629380857,0.000344056962465455,0.000272137461900311,-20.9033702006147,FALSE,FALSE,FALSE,FALSE
SIRT2,0.364274166036281,0.364959472167903,0.279697648929361,0.281624385853545,0.688864183005733,0.670563311294364,0.671655698034693,0.318937205146525,0.315498428295002,-1.07819871624667,TRUE,TRUE,TRUE,TRUE
NFKBIB,0.0445126744686216,0.0443343135645087,0.0309551079659808,0.0277465975491474,-10.3650435345258,0.105587556145776,0.105176741977068,0.0311536362730051,0.0278632918922928,-10.561670399816,FALSE,TRUE,TRUE,TRUE
CCER2,0.0177843041279165,0.0178680718305444,0.0133304993577214,0.0130759158417945,-1.90978229018436,0.0790574209195029,0.0794701886906243,0.0249287553754457,0.0224732940045472,-9.84991562521824,FALSE,FALSE,FALSE,TRUE
SARS2,0.0676218870051469,0.0678449343941724,0.0499231800541882,0.0457280058271618,-8.40325921239957,0.237407490669045,0.238781464142751,0.075642138856376,0.0712914157574128,-5.75171877043834,FALSE,TRUE,TRUE,TRUE
MRPS12,0.0185259348254943,0.0184054574495081,0.0139831899448557,0.0123835419702186,-11.4397929295494,0.0520196102660606,0.0517734506336175,0.0164932031014754,0.0132952700276714,-19.3893997068278,FALSE,FALSE,FALSE,TRUE
ERVK9-11,0.0149067770213145,0.0149870878177666,0.00866431811219713,0.0103315786726155,19.2428364105339,0.0219536124605286,0.022002095724872,0.00569897078928548,0.0054646177092809,-4.11220005628347,FALSE,FALSE,FALSE,TRUE
FBXO17,0.295109687180172,0.29517397859414,0.221030103858653,0.237596280559542,7.49498661570687,0.538831215041485,0.538750555970177,0.252328607534993,0.266689798326651,5.6914635767831,TRUE,TRUE,TRUE,TRUE
AC011455.6,0.0358059300790578,0.0356913615261752,0.0326010997609575,0.0229982138586315,-29.4557115334689,0.198102097845878,0.196244280103429,0.0758337024775546,0.0569291995445148,-24.9288935069934,FALSE,TRUE,TRUE,TRUE
FBXO27,0.172280811047331,0.172903822901584,0.121546373580742,0.128401676685896,5.64007210021795,0.634479647574994,0.633858772267077,0.294214859716419,0.30404047208953,3.33960439067631,TRUE,TRUE,TRUE,TRUE
AC010605.1,0.000237321823224907,0.000238838052872774,0.000129133982859867,0.00033015834363776,155.671153577009,0.00149473938087418,0.00147906913630504,0.000427155172790048,0.000301794960990285,-29.3476983975046,FALSE,FALSE,FALSE,FALSE
ACP7,0.00879574007327311,0.00880715319968354,0.0053298917756298,0.00570478125813728,7.03371659855487,0.0280799596241713,0.0280329586659731,0.00725624892085719,0.00777068499170044,7.08955930886781,FALSE,FALSE,FALSE,TRUE
PAK4,0.2077159257776,0.208296636861668,0.128023304173593,0.145717311616959,13.8209270238592,0.292097979868659,0.292670239952959,0.099992286564663,0.0977054601680771,-2.28700280306829,TRUE,TRUE,TRUE,TRUE
AC011443.1,0.018066123792996,0.0180024182352853,0.0161173082068769,0.0105892915566955,-34.2986346058874,0.0164242677786892,0.0164114857784713,0.00550184253643088,0.0034415110715694,-37.4480267513807,FALSE,FALSE,FALSE,FALSE
NCCRP1,0.000415313190643587,0.000417966592527354,0.000215090822513437,0.000284908882055037,32.4598040612536,0.000678885615217757,0.000679979796609147,0.000155155927987159,0.000167393450436283,7.88724131129366,FALSE,FALSE,FALSE,FALSE
SYCN,0,0,0,0,,0.000220340068096991,0.000218618781614914,6.56671051930721e-05,5.17717731282908e-05,-21.1602628499105,FALSE,FALSE,FALSE,FALSE
IFNL3,1.48326139515567e-05,1.49273783045484e-05,0,1.77867688431235e-05,,0.000869449998436777,0.000869951979253832,0.000300662006218262,0.000164143118311899,-45.4060989027191,FALSE,FALSE,FALSE,FALSE
IFNL2,0,0,0,0,,3.42420376096676e-05,3.3169746176056e-05,8.23348060240241e-06,5.3756044233812e-06,-34.7104258457514,FALSE,FALSE,FALSE,FALSE
IFNL1,1.48326139515567e-05,1.49273783045484e-05,0,2.38429658665479e-05,,0.000272447516633442,0.000271388832349549,0.000108314449789194,4.40784745989924e-05,-59.305083777114,FALSE,FALSE,FALSE,FALSE
LRFN1,0.0320087809074593,0.0321386454896927,0.0185933782047253,0.0209645600481539,12.7528296220314,0.230874705406818,0.231396672471372,0.0689583055148608,0.06977336668972,1.18196230138454,FALSE,TRUE,TRUE,TRUE
AC011445.1,0.00142393093934944,0.0014181009389321,0.000935703610733406,0.000748943842353739,-19.9592869192078,0.0120740402180176,0.012082833902496,0.00308766701023085,0.00278006400356815,-9.96231153305944,FALSE,FALSE,FALSE,FALSE
GMFG,0.0230795473086222,0.0231225089937454,0.0191673555151564,0.0164723906290944,-14.060181040264,0.0657581112687568,0.0654966792560931,0.0209777718047891,0.017357105146417,-17.259538773062,FALSE,FALSE,TRUE,TRUE
AC011445.2,0.0182144499325116,0.0182711110447672,0.0150774879787687,0.0121294849266482,-19.5523488811378,0.0293960448957777,0.0290868519649305,0.00987105276754087,0.00766841008240653,-22.3141617921172,FALSE,FALSE,FALSE,TRUE
SAMD4B,0.550364140672511,0.54965592393008,0.485703444313241,0.504986253993302,3.97007884251797,0.675771078579521,0.67503599671318,0.326657753100842,0.320531401717968,-1.87546486336809,TRUE,TRUE,TRUE,TRUE
PAF1,0.0523887924768982,0.0523652430923557,0.0352452617256994,0.0327086542742398,-7.19701692443401,0.104777657517095,0.104312820860755,0.0300509326494249,0.028617784497881,-4.76906380332018,FALSE,TRUE,TRUE,TRUE
MED29,0.118601581156647,0.118418892089982,0.0845637678693811,0.078719311005919,-6.91130138913585,0.283940930996339,0.283759639957482,0.0937489952576822,0.0852863339816181,-9.02693543840477,TRUE,TRUE,TRUE,TRUE
ZFP36,0.217920764176271,0.215178158260065,0.201386026441043,0.14951449797458,-25.7572629954288,0.0113802667603608,0.01100934029898,0.00272772003686042,0.00265867979905128,-2.53106025824423,TRUE,FALSE,TRUE,FALSE
PLEKHG2,0.0271140183034456,0.0270334821095371,0.0157327161574546,0.0176428378875094,12.141080478019,0.0126874193265038,0.0125894263895485,0.00358096883277631,0.003034607571755,-15.2573587354492,FALSE,FALSE,TRUE,FALSE
RPS16,0.125172429137187,0.124673463599588,0.108928253304483,0.0892741703006939,-18.0431452883497,0.289587889633446,0.288174231630368,0.119274090885781,0.0989301846997121,-17.0564336604761,TRUE,TRUE,TRUE,TRUE
SUPT5H,0.290837894362123,0.290740547237689,0.218414269054165,0.208793958133718,-4.40461649420061,0.484897028237771,0.483737024221453,0.191961653114388,0.175254394521688,-8.70343546309476,TRUE,TRUE,TRUE,TRUE
TIMM50,0.0980139129918865,0.097968383812751,0.0679802647594902,0.0672053200389008,-1.13995543166985,0.300040643809858,0.299736903604194,0.0992877014284243,0.0935003087239874,-5.82891196107398,FALSE,TRUE,TRUE,TRUE
DLL3,0.00398997315296875,0.00397068262900987,0.00356537821235138,0.0020872332829959,-41.4582925377962,0.0394959572063857,0.0393061492186263,0.0125339170267206,0.0105720347091502,-15.6525874025488,FALSE,FALSE,FALSE,TRUE
SELENOV,0.00708998946884409,0.00709050469466048,0.00615628157569693,0.00428975117585265,-30.3191200222673,0.00911135957265937,0.00910057217812154,0.00319577218532083,0.00236831651693888,-25.892198204325,FALSE,FALSE,FALSE,FALSE
EID2B,0.0584108337412302,0.0584556134406114,0.0407559898535222,0.040964501664686,0.511610224443548,0.279632389394497,0.278726884833134,0.0932920055936146,0.0849478353884916,-8.94414280412265,FALSE,TRUE,TRUE,TRUE
AC011500.3,0.00022248920927335,0.000223910674568226,0.000152226573167494,0.000204473956103986,34.322117255444,0.00114189751507022,0.00113078680145645,0.00027412532260609,0.000254340378942386,-7.21748121465389,FALSE,FALSE,FALSE,FALSE
EID2,0.0348714754001098,0.034870355719425,0.0265549097631179,0.0214432671355036,-19.2493315669778,0.173211114072138,0.172318339100346,0.0527267784698887,0.0486715982944728,-7.69093104698541,FALSE,TRUE,TRUE,TRUE
LGALS13,5.93304558062267e-05,5.97095132181935e-05,3.3039611055627e-05,5.43912586885131e-05,64.624391603574,0.00540428680535188,0.00543682294140263,0.00120958820343502,0.00097138788732948,-19.6926785024103,FALSE,FALSE,FALSE,FALSE
LGALS16,2.96652279031134e-05,2.98547566090967e-05,1.77705265520907e-05,0,-100,0.00228528381438434,0.00230378964350061,0.0005282358535595,0.000404433874612477,-23.4368754246398,FALSE,FALSE,FALSE,FALSE
LGALS14,2.96652279031134e-05,2.98547566090967e-05,0,1.03459243805509e-05,,0.000162277482584946,0.000161325583674454,3.25574992500469e-05,2.77694861802517e-05,-14.7063293560187,FALSE,FALSE,FALSE,FALSE
CLC,0.000148326139515567,0.000149273783045484,0.000176042331133084,5.90506461733996e-05,-66.4565642858032,0.000461523115608563,0.000458345583523682,0.000121360634574496,9.73043035948936e-05,-19.8221862170927,FALSE,FALSE,FALSE,FALSE
LEUTX,0.000756463311529391,0.000761296293531967,0.000389501864433042,0.00058424377023816,49.9976825755594,0.00437255932433016,0.00432111329729893,0.000972602354646352,0.00121504688301005,24.9274050392207,FALSE,FALSE,FALSE,FALSE
AC005393.1,0.014521129058574,0.0145691212252392,0.00968831850672922,0.00850272252559594,-12.237376179466,0.0424333285195976,0.0423185652577063,0.0102909381472278,0.0104802877796833,1.8399647315583,FALSE,FALSE,FALSE,TRUE
DYRK1B,0.0751716875064893,0.075293696168142,0.0481295630064954,0.0498696232864464,3.61536687901405,0.194947364033057,0.195573346601232,0.0566689575450689,0.0573275854101799,1.16223748175923,FALSE,TRUE,TRUE,TRUE
FBL,0.0463667512125662,0.0462151632308818,0.0327200589078521,0.0299081444660212,-8.59385507144095,0.133758331608825,0.133202162064364,0.0389465386509412,0.0361325371865802,-7.22529282918193,FALSE,TRUE,TRUE,TRUE
FCGBP,0.0291312538008573,0.0291979519636966,0.0224820421408277,0.0202073135474969,-10.1179802932573,0.0275350645909044,0.0274766115596565,0.00673965582127441,0.00735994775673664,9.20361442648483,FALSE,FALSE,TRUE,TRUE
PSMC4,0.075616665925036,0.0755176068427102,0.0525754019665023,0.0486748912491765,-7.41888900784997,0.22911496243053,0.228008835214209,0.0712426199145512,0.0664355547575587,-6.74745701766464,FALSE,TRUE,TRUE,TRUE
ZNF546,0.207478603954375,0.207818960755922,0.165607333596876,0.152743587672979,-7.76761852540286,0.412668660645031,0.41144959329368,0.151667393738217,0.144269682020831,-4.87758873878581,TRUE,TRUE,TRUE,TRUE
ZNF780B,0.495735623488928,0.496469675030974,0.431966105701127,0.437919815687732,1.37828174665262,0.786669128123283,0.786845180209723,0.476081024571598,0.474832386409322,-0.262274297405496,TRUE,TRUE,TRUE,TRUE
ZNF780A,0.0847387235052433,0.0847725813915302,0.0560373591657448,0.0582140329582591,3.88432614405725,0.241467405302156,0.240997806273605,0.0729934924405803,0.0707346825098337,-3.09453604043586,FALSE,TRUE,TRUE,TRUE
AC005614.1,0.00132010264168854,0.00131360929080026,0.00110620348271602,0.000737527593684499,-33.3280354647161,0.00397952028394093,0.00392759949039208,0.00107615675589836,0.000822773550856223,-23.5451948476237,FALSE,FALSE,FALSE,FALSE
MAP3K10,0.191533543956451,0.19186159334836,0.128322566444674,0.129403182696506,0.842109288936288,0.57299583587047,0.573658698389006,0.23945033916797,0.234264871680763,-2.16557115985941,TRUE,TRUE,TRUE,TRUE
TTC9B,0.0244886456340201,0.0245107551760684,0.0183031156939598,0.0178866035401043,-2.27563525696874,0.336710888521325,0.336051744804035,0.141992266327345,0.121341470149018,-14.5436062910068,FALSE,TRUE,TRUE,TRUE
CNTD2,0.0101158427149617,0.0101356898687883,0.00729468874421378,0.00668825224113545,-8.31339793023183,0.066797282670998,0.0664902639256395,0.0178253693934702,0.0181116088793556,1.60579834037129,FALSE,FALSE,FALSE,TRUE
AKT2,0.499755261869799,0.500007463689152,0.437167955685785,0.427485256025851,-2.21486948757351,0.783923809977534,0.784645422951957,0.437430251049306,0.440641791665098,0.734183474528316,TRUE,TRUE,TRUE,TRUE
AC118344.1,0.0247852979130512,0.0248988670119867,0.0125886465284352,0.0157392467921776,25.0273153402617,0.0393634554086787,0.0395579377464173,0.00849314453048889,0.0111763651848689,31.5927822109674,FALSE,FALSE,TRUE,TRUE
C19orf47,0.048547145463445,0.0486035437596095,0.0294037767389771,0.0323691252403003,10.0849238777968,0.171378420667898,0.171496634024621,0.0484753113267627,0.0491945860353495,1.4837959548899,FALSE,TRUE,TRUE,TRUE
PLD3,0.512481644640235,0.513262975623591,0.440468558838333,0.455617417754392,3.43925999077248,0.932605714847199,0.932485997090109,0.837873059824474,0.809799303346459,-3.3505978201395,TRUE,TRUE,TRUE,TRUE
HIPK4,0.00710482208279565,0.00710543207296503,0.0056571214894267,0.00463192756275233,-18.1221833151451,0.220262651316309,0.220025480395926,0.117019570006495,0.0598336482414289,-48.8686821887074,FALSE,TRUE,FALSE,TRUE
PRX,0.00809860721754995,0.00803092952784702,0.00538061863888729,0.00492167597815177,-8.52955192584378,0.0343775169758623,0.0341542845511907,0.0106917456007598,0.00796413298743341,-25.5113871502195,FALSE,FALSE,FALSE,TRUE
SERTAD1,0.0274551684243314,0.0272723201624099,0.0179536723736676,0.0167674705069322,-6.60701522255246,0.0145350005731819,0.013096018876601,0.00359972171431844,0.00324173842568263,-9.94474898467504,FALSE,FALSE,TRUE,FALSE
AC010271.2,0.00203206811136327,0.00201519607111403,0.00135516151181136,0.00139497585990391,2.93797807460836,0.00469264793676836,0.00434523674906333,0.00100878609200114,0.00099744882154547,-1.1238527717194,FALSE,FALSE,FALSE,FALSE
SERTAD3,0.0157225707886501,0.015733456732994,0.0108865925360585,0.00925914203086138,-14.9491266418457,0.00713574288100594,0.00701238588476529,0.0017951945384251,0.00184687575399699,2.87886434955518,FALSE,FALSE,FALSE,FALSE
AC010271.1,0.00013349352556401,0.000134346404740935,0.000172833350813658,4.04873066622723e-05,-76.5743668848242,0.000139945718926467,0.000134186700439499,3.89866007712661e-05,3.36738695195675e-05,-13.6270696767545,FALSE,FALSE,FALSE,FALSE
BLVRB,0.12291787181655,0.122479138988819,0.0919362833599239,0.0872158465906367,-5.13446551978515,0.20303295126167,0.202436468628205,0.0657740648719356,0.0585287079192916,-11.0155225570306,TRUE,TRUE,TRUE,TRUE
SPTBN4,0.583826517747223,0.584003821408846,0.563774097441041,0.566975633620061,0.567875713615029,0.991037518851731,0.991252233303933,1.4629847995053,1.47803697612885,1.02886760194949,TRUE,TRUE,TRUE,TRUE
SHKBP1,0.0384461353624349,0.0382887253511666,0.0239927907671179,0.0234949586303069,-2.07492384542957,0.0646593884967597,0.0643945390536068,0.0188181518681275,0.0162458594965226,-13.669208270987,FALSE,FALSE,TRUE,TRUE
LTBP4,0.0405375339296044,0.0406472511232852,0.0290329357087831,0.0281532545165276,-3.02994227342074,0.361231165018334,0.361042133116222,0.123172479107779,0.12107001865641,-1.7069238734154,FALSE,TRUE,TRUE,TRUE
NUMBL,0.283540248297958,0.282918601006105,0.197912548459621,0.196009492602454,-0.961564020057704,0.541202848342015,0.541271456679558,0.233665597097176,0.21265793600809,-8.99048099081051,TRUE,TRUE,TRUE,TRUE
COQ8B,0.320636615790801,0.321356600140317,0.256030379141284,0.233097193729346,-8.95721261236847,0.278561953523133,0.279213877015628,0.0942158601078004,0.0859407466130699,-8.78314275883305,TRUE,TRUE,TRUE,TRUE
ITPKC,0.292439816668892,0.290591273454643,0.233714666266846,0.217419775723726,-6.97213007784242,0.325202586315988,0.324662460139765,0.109320481871771,0.10853672315793,-0.716936753682274,TRUE,TRUE,TRUE,TRUE
C19orf54,0.0515729987095626,0.0517681479601738,0.0292605515347285,0.0343332131161541,17.3361789691659,0.0142476652141095,0.0142660062871746,0.00355774514646731,0.00364863177665329,2.55461328578359,FALSE,FALSE,TRUE,FALSE
SNRPA,0.0555184740206767,0.0555447746712245,0.0383717143307354,0.0370621511421166,-3.41283471812434,0.154845471639405,0.154592125200715,0.0456859567896415,0.0446759019444916,-2.21086503627502,FALSE,TRUE,TRUE,TRUE
MIA,0.0140464854121242,0.0140914451194937,0.0083784080746572,0.00893476623869207,6.64038035719137,0.0198886687142413,0.0199606486193093,0.00436234383827377,0.00549375957065421,25.9359595283107,FALSE,FALSE,FALSE,FALSE
RAB4B,0.271718654978567,0.272335089788181,0.200634405423324,0.206706441926989,3.02641837069431,0.376659436137855,0.376965118996464,0.138233608190078,0.129686074899013,-6.18339736839674,TRUE,TRUE,TRUE,TRUE
AC008537.4,0.0254379329269197,0.0254959621441686,0.0184807496087855,0.016504675315646,-10.6926089848658,0.0416561831442826,0.0414154435322764,0.0133151887661981,0.00935950357072725,-29.7080669671972,FALSE,FALSE,TRUE,TRUE
EGLN2,0.137943309749477,0.138182740965204,0.0920925068263971,0.089660734186148,-2.64057600781059,0.268728533592183,0.268417124635321,0.0857448540322138,0.0815914607879964,-4.84389797043332,TRUE,TRUE,TRUE,TRUE
AC008537.2,0.00725314822231122,0.00725470585601051,0.00628362152572394,0.00446010866623579,-29.0200937790896,0.0346216775918617,0.0344166270891286,0.0125878965835313,0.00652975371371344,-48.1267289544127,FALSE,FALSE,FALSE,TRUE
CYP2A6,0.000875124223141844,0.000865787941663806,0.000929945364275697,0.00043340356732737,-53.3947279080279,0.00530602704525458,0.0052920822308162,0.00177991061020194,0.00105255809846903,-40.8645528356272,FALSE,FALSE,FALSE,FALSE
CYP2A7,0.00022248920927335,0.000223910674568226,0.000108916539752423,9.51797504883679e-05,-12.6122160098732,0.00192797559584867,0.00192535299394652,0.000582073368006029,0.000407772335366483,-29.9448561332805,FALSE,FALSE,FALSE,FALSE
AC092071.1,0.000207656595321794,0.000208983296263677,0.000265972338520896,3.99849705441036e-05,-84.9664928441564,0.0035909475962834,0.00359288659716097,0.00111801619901886,0.000790734868438905,-29.2733979048931,FALSE,FALSE,FALSE,FALSE
CYP2B6,0.000756463311529391,0.000761296293531967,0.000464323492512407,0.000431822669566856,-6.99960770231383,0.00365645410301494,0.00363811806921923,0.000835370813908457,0.000933082193825551,11.696767266734,FALSE,FALSE,FALSE,FALSE
CYP2A13,0.000341150120885804,0.000343329701004613,0.000139604960879438,0.000206755859446369,48.1006535469193,0.000723549142534715,0.000726718984402681,0.000166479116610104,0.000239227346615049,43.6981115026709,FALSE,FALSE,FALSE,FALSE
CYP2F1,0.000667467627820051,0.000671732023704677,0.000353665607041743,0.000449095877877268,26.9831922967451,0.0019056438321902,0.00190273725791739,0.000500562455265867,0.000429869826335747,-14.1226390805863,FALSE,FALSE,FALSE,FALSE
CYP2S1,0.00449428202732168,0.00446328611305996,0.00351852181351332,0.00288672633292843,-17.9562757905437,0.0139707513447444,0.0140096946121778,0.003325244454524,0.00324967098050917,-2.27271934585199,FALSE,FALSE,FALSE,FALSE
AXL,0.362672243729512,0.362362108342912,0.270621231902992,0.315323537200111,16.5184028550812,0.0235525667384757,0.0234585491251479,0.00607051311893287,0.00638880999930163,5.24332744419991,TRUE,FALSE,TRUE,TRUE
AC011510.1,2.96652279031134e-05,2.98547566090967e-05,0,3.87250720551859e-05,,8.93270546339154e-06,7.53857867637636e-06,0,2.28606043954618e-06,,FALSE,FALSE,FALSE,FALSE
HNRNPUL1,0.302867144276836,0.302577958233196,0.210412444108473,0.227503869526733,8.12282063006149,0.54897579087941,0.548841697386375,0.210704640094816,0.219209895144459,4.03657700457654,TRUE,TRUE,TRUE,TRUE
TGFB1,0.13911508625165,0.139108238420086,0.11493863224119,0.102763321770339,-10.5928792029661,0.153420705117994,0.151873713730013,0.0636531724678802,0.0416311659523681,-34.5968718631025,TRUE,TRUE,TRUE,TRUE
AC011462.5,0.0117029324077782,0.0116582824558523,0.00956260151474548,0.00683299096956368,-28.5446438500314,0.0162977211179579,0.0161612049664156,0.00455046719111667,0.00370222480409937,-18.6407758015094,FALSE,FALSE,FALSE,FALSE
CCDC97,0.0690161527165932,0.0690391246585362,0.0470144179025061,0.0460642287732343,-2.02105901054047,0.13408884171097,0.134369134043467,0.0382807918968155,0.037600165707606,-1.77798356691281,FALSE,TRUE,TRUE,TRUE
TMEM91,0.448523413281123,0.449537997641474,0.358011835373167,0.389584386509993,8.81885681346732,0.563096909432788,0.564092242048684,0.236455072745736,0.242055916460621,2.36867141391686,TRUE,TRUE,TRUE,TRUE
B9D2,0.0157819012444563,0.0157782388679076,0.0111929247469368,0.0107576500239366,-3.88883810837128,0.038948084604631,0.0385387219093712,0.0103735410926351,0.00989220765067487,-4.64001094382304,FALSE,FALSE,FALSE,TRUE
AC011462.4,0.0173393257093698,0.0173605409681898,0.00954045818061618,0.0117806069217967,23.4805152831327,0.0307448834207498,0.0309579271924071,0.00762156464550247,0.00817948147570663,7.32024008394911,FALSE,FALSE,FALSE,TRUE
